Unnamed: 0,text,category,topic_food,score_food,topic_place,score_place,topic_price,score_price,topic_service,score_service,topic_count,main_topics,primary_topic,primary_score,sentiment_food,sentiment_place,sentiment_price,sentiment_service
140,"The food was really good, I had the onion soup and it was one of the best ever.",food,1,0.3878878355026245,0,0.0,0,0.0,0,0.0,1,food,food,0.3878878355026245,Positive,Not Found,Not Found,Not Found
141,I'm not picky - but it was actually gross.,food,1,0.1720581203699112,0,0.0,0,0.0,0,0.0,1,food,food,0.1720581203699112,Negative,Not Found,Not Found,Not Found
142,"Based on the reviews for dinner, this is a place I would reconsider revisiting for that, but definitely not for Dim Sum again.",food,0,0.0,1,0.2898058593273163,0,0.0,0,0.0,1,place,place,0.2898058593273163,Not Found,Positive,Not Found,Not Found
143,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",food,1,0.122255153954029,0,0.0,0,0.0,0,0.0,1,food,food,0.122255153954029,Neutral,Not Found,Not Found,Not Found
144,"It melted in my little mouth and the perfect consistency-not too fishy, creamy, and slightly buttery.",food,1,0.2370400130748748,0,0.0,0,0.0,0,0.0,1,food,food,0.2370400130748748,Neutral,Not Found,Not Found,Not Found
145,"The dim sum is ok but doesn't taste that fresh, and the little dishes don't look steamy hot as they should (also note lack of Chinese here).",food,1,0.380559504032135,0,0.0,0,0.0,0,0.0,1,food,food,0.380559504032135,Negative,Not Found,Not Found,Not Found
146,If you want good authentic Thai this place is not the place to go.,food,0,0.0,1,0.2852032482624054,0,0.0,0,0.0,1,place,place,0.2852032482624054,Not Found,Negative,Not Found,Not Found
147,The only thing I moderately enjoyed was their Grilled Chicken special with Edamame Puree.,food,1,0.3765149116516113,0,0.0,0,0.0,0,0.0,1,food,food,0.3765149116516113,Neutral,Not Found,Not Found,Not Found
148,"If you want some roast duck, pork or chicken on rice with ginger, try them out!",food,1,0.3165431618690491,0,0.0,0,0.0,0,0.0,1,food,food,0.3165431618690491,Positive,Not Found,Not Found,Not Found
149,Very popular style Izakaya (Sake and small portion of sake-friendly dishes ).,food,1,0.4096387028694153,1,0.3114981949329376,0,0.0,0,0.0,2,"food, place",food,0.4096387028694153,Positive,Positive,Not Found,Not Found
150,"The food was terrific and the service classy, attentive, without being overbearing.",food,1,0.3755217790603637,1,0.3559927940368652,0,0.0,1,0.3926040828227997,3,"food, place, service",service,0.3926040828227997,Positive,Neutral,Not Found,Positive
151,This is an amazing place to try some roti rolls.,food,1,0.2741504311561584,0,0.0,0,0.0,0,0.0,1,food,food,0.2741504311561584,Neutral,Not Found,Not Found,Not Found
152,Fresh ingredients and everything is made to order.,food,1,0.4163570404052734,0,0.0,0,0.0,0,0.0,1,food,food,0.4163570404052734,Positive,Not Found,Not Found,Not Found
153,"They are tasty, but I suggest only eating one with meat because they tend not to mesh that well with the average American digestive system.",food,1,0.3888818025588989,0,0.0,0,0.0,0,0.0,1,food,food,0.3888818025588989,Positive,Not Found,Not Found,Not Found
154,"Try the hot dogs too, they're snappy and delicious.",food,1,0.3065333366394043,0,0.0,0,0.0,0,0.0,1,food,food,0.3065333366394043,Neutral,Not Found,Not Found,Not Found
155,Personal pans are the perfect size for those hungry nights.,food,1,0.2462997138500213,0,0.0,0,0.0,0,0.0,1,food,food,0.2462997138500213,Neutral,Not Found,Not Found,Not Found
156,Highly recommended is the Spicy Fried Clam Rolls and Spider Rolls.,food,1,0.2488759607076645,0,0.0,0,0.0,0,0.0,1,food,food,0.2488759607076645,Neutral,Not Found,Not Found,Not Found
157,just got back from lunch at Tamarind and it was excellent.,food,0,0.0,1,0.279464453458786,0,0.0,0,0.0,1,place,place,0.279464453458786,Not Found,Positive,Not Found,Not Found
158,"head and shoulders above its neighboors on east 6 st, taj mahal is also very comparable, in food quality, to the much overpraised (and underdeserving) baluchi's.",food,1,0.3866925835609436,1,0.3876183032989502,0,0.0,0,0.0,2,"food, place",place,0.3876183032989502,Positive,Positive,Not Found,Not Found
159,Try the cheesecake!,food,1,0.1800091564655304,0,0.0,0,0.0,0,0.0,1,food,food,0.1800091564655304,Neutral,Not Found,Not Found,Not Found
160,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,food,1,0.3087853789329529,0,0.0,0,0.0,0,0.0,1,food,food,0.3087853789329529,Negative,Not Found,Not Found,Not Found
161,Great Indian food and the service is incredible.,food,1,0.3861494064331054,1,0.3502456247806549,0,0.0,0,0.0,2,"food, place",food,0.3861494064331054,Positive,Neutral,Not Found,Not Found
162,"Decor is nice and minimalist, food simple yet very well presented and cooked, and the wine list matches the food very well.",food,1,0.4486774504184723,1,0.4891441166400909,0,0.0,0,0.0,2,"food, place",place,0.4891441166400909,Positive,Positive,Not Found,Not Found
163,"I had the salmon dish and while it was fine, for the price paid, I expected it to have some type of flavor.",food,1,0.4283540844917297,0,0.0,0,0.0,0,0.0,1,food,food,0.4283540844917297,Neutral,Not Found,Not Found,Not Found
164,We ordered a tuna melt - it came with out cheese which just made it a tuna sandwich.,food,1,0.295239508152008,0,0.0,0,0.0,0,0.0,1,food,food,0.295239508152008,Neutral,Not Found,Not Found,Not Found
165,"Especially liked chicken tikka and the naan, and the dals.",food,1,0.2751210331916809,0,0.0,0,0.0,0,0.0,1,food,food,0.2751210331916809,Neutral,Not Found,Not Found,Not Found
166,The sangria was pretty tasty and good on a hot muggy day.,food,1,0.2555532455444336,0,0.0,0,0.0,0,0.0,1,food,food,0.2555532455444336,Neutral,Not Found,Not Found,Not Found
167,"For the people who want great food plus great service, Roxy is a place to AVOID!",food,0,0.0,1,0.3331316113471985,0,0.0,0,0.0,1,place,place,0.3331316113471985,Not Found,Negative,Not Found,Not Found
168,I had the best ravioli ever.,food,1,0.1494224071502685,0,0.0,0,0.0,0,0.0,1,food,food,0.1494224071502685,Neutral,Not Found,Not Found,Not Found
169,"While the menu isn't especially groundbreaking, everything I've tried so far has been well-executed and tasty.",food,1,0.3628919124603271,0,0.0,0,0.0,0,0.0,1,food,food,0.3628919124603271,Neutral,Not Found,Not Found,Not Found
170,"Quite frankly, this is some of the worst sushi I have ever tried.",food,1,0.1844309270381927,0,0.0,0,0.0,0,0.0,1,food,food,0.1844309270381927,Neutral,Not Found,Not Found,Not Found
171,"The food is great, service is ok.",food,1,0.4287527501583099,1,0.435548722743988,0,0.0,1,0.3961285948753357,3,"food, place, service",place,0.435548722743988,Positive,Positive,Not Found,Neutral
172,"Spice is great Thai food, love the inexpensive appetizers.",food,1,0.4163721799850464,0,0.0,0,0.0,0,0.0,1,food,food,0.4163721799850464,Positive,Not Found,Not Found,Not Found
173,"He not only makes his own homemade mozzarella, but every pie is ultra fresh.",food,1,0.2616866528987884,0,0.0,0,0.0,0,0.0,1,food,food,0.2616866528987884,Neutral,Not Found,Not Found,Not Found
174,Fish was overdone.,food,1,0.1361541152000427,0,0.0,0,0.0,0,0.0,1,food,food,0.1361541152000427,Neutral,Not Found,Not Found,Not Found
175,We visited Bread Bar during January restaurant week and were so pleased with the menu selections and service.,food,1,0.4105333685874939,1,0.4184414148330688,0,0.0,1,0.314632773399353,3,"food, place, service",place,0.4184414148330688,Positive,Neutral,Not Found,Positive
176,"The rest of the dim sum, though pricey by Chinatown standards, is worth it.",food,0,0.0,0,0.0,1,0.3167967796325683,0,0.0,1,price,price,0.3167967796325683,Not Found,Not Found,Negative,Not Found
177,Good food.,food,1,0.3763740062713623,0,0.0,0,0.0,0,0.0,1,food,food,0.3763740062713623,Positive,Not Found,Not Found,Not Found
178,The dim sum however was very good.,food,0,0.0,0,0.0,1,0.1680262386798858,0,0.0,1,price,price,0.1680262386798858,Not Found,Not Found,Negative,Not Found
179,Went there and had a combination of different seafood dishes and appetizers.,food,1,0.4642065465450287,1,0.4255658388137817,0,0.0,0,0.0,2,"food, place",food,0.4642065465450287,Neutral,Neutral,Not Found,Not Found
180,Plain and simple it's bad thai food.,food,1,0.368010550737381,0,0.0,0,0.0,0,0.0,1,food,food,0.368010550737381,Negative,Not Found,Not Found,Not Found
181,Usually 3 vs. 4 items per dish.,food,1,0.4164428412914276,0,0.0,0,0.0,0,0.0,1,food,food,0.4164428412914276,Neutral,Not Found,Not Found,Not Found
182,"While certain staples are excellent (the burger, some of the pastas), the food is not really the point.",food,1,0.4293714165687561,0,0.0,0,0.0,0,0.0,1,food,food,0.4293714165687561,Negative,Not Found,Not Found,Not Found
183,"The Dim Sum was so-so, but not spectacular.",food,0,0.0,0,0.0,1,0.100264124572277,0,0.0,1,price,price,0.100264124572277,Not Found,Not Found,Neutral,Not Found
184,The food was so-so.,food,1,0.3183295726776123,0,0.0,0,0.0,0,0.0,1,food,food,0.3183295726776123,Neutral,Not Found,Not Found,Not Found
185,Food-awesome.,food,1,0.3879677355289459,1,0.3160357475280761,0,0.0,0,0.0,2,"food, place",food,0.3879677355289459,Positive,Neutral,Not Found,Not Found
186,"good music, great food, speedy service affordable prices.",food,1,0.3623561561107635,1,0.4050360321998596,0,0.0,1,0.3115896582603454,3,"food, place, service",place,0.4050360321998596,Positive,Positive,Not Found,Positive
187,The lobster sandwich is $24 and although it was good it was not nearly enough to warrant that price.,food,0,0.0,0,0.0,1,0.2486011236906051,0,0.0,1,price,price,0.2486011236906051,Not Found,Not Found,Negative,Not Found
188,The sides were ok and incredibly salty.,food,0,0.0,1,0.1921203732490539,0,0.0,0,0.0,1,place,place,0.1921203732490539,Not Found,Neutral,Not Found,Not Found
189,"For some reason, all the seafood on the menu was unavailable except for the Salmon.",food,1,0.30790776014328,0,0.0,0,0.0,0,0.0,1,food,food,0.30790776014328,Negative,Not Found,Not Found,Not Found
190,"The beverages were excellent, and the dessert was good.",food,1,0.409311443567276,0,0.0,0,0.0,0,0.0,1,food,food,0.409311443567276,Neutral,Not Found,Not Found,Not Found
191,"Next time, we wouldn't dare ordering anything else other than some simple Asian appetizers and drinks.",food,1,0.3467907905578613,0,0.0,0,0.0,0,0.0,1,food,food,0.3467907905578613,Neutral,Not Found,Not Found,Not Found
192,"If you'd like to have a nice light meal with an asian accent, Long Tan is a good place on the slope.",food,0,0.0,1,0.2737237811088562,0,0.0,0,0.0,1,place,place,0.2737237811088562,Not Found,Positive,Not Found,Not Found
193,Highly recommend this as great value for excellent sushi and service.,food,1,0.3463267087936401,0,0.0,0,0.0,0,0.0,1,food,food,0.3463267087936401,Neutral,Not Found,Not Found,Not Found
194,The food is awesome - definitely try the striped bass.,food,1,0.3145260214805603,0,0.0,0,0.0,0,0.0,1,food,food,0.3145260214805603,Positive,Not Found,Not Found,Not Found
195,black white shakes came out good also.,food,1,0.1415563076734542,0,0.0,0,0.0,0,0.0,1,food,food,0.1415563076734542,Neutral,Not Found,Not Found,Not Found
196,I ordered the chu chu curry and my friend ordered the pad thai chicken.,food,1,0.3379048109054565,0,0.0,0,0.0,0,0.0,1,food,food,0.3379048109054565,Neutral,Not Found,Not Found,Not Found
197,We go on Mondays for the prix fixe and our experience with the food has been comparable to Blue Ribbon.,food,1,0.3715099394321441,0,0.0,0,0.0,0,0.0,1,food,food,0.3715099394321441,Neutral,Not Found,Not Found,Not Found
198,"However, they've got the most amazing pastrami and the soups hit the spot.",food,1,0.2574833035469055,0,0.0,0,0.0,0,0.0,1,food,food,0.2574833035469055,Neutral,Not Found,Not Found,Not Found
199,Great bagels made the old-fashioned way.,food,1,0.2339033931493759,0,0.0,0,0.0,0,0.0,1,food,food,0.2339033931493759,Neutral,Not Found,Not Found,Not Found
200,"This is some really good, inexpensive sushi.",food,1,0.2781159281730652,0,0.0,0,0.0,0,0.0,1,food,food,0.2781159281730652,Neutral,Not Found,Not Found,Not Found
201,"my personal favorite is an everything bagel with lox spread, but all the bagles are unbeliavably good.",food,1,0.232320100069046,0,0.0,0,0.0,0,0.0,1,food,food,0.232320100069046,Neutral,Not Found,Not Found,Not Found
202,"I wouldn't even have complained at all if the food at least tasted good but the quality of food was crappy, too.",food,1,0.4928887784481048,0,0.0,0,0.0,0,0.0,1,food,food,0.4928887784481048,Negative,Not Found,Not Found,Not Found
203,The pizza is delicious and the proprietor is one of the nicest in NYC.,food,0,0.0,1,0.342527836561203,0,0.0,0,0.0,1,place,place,0.342527836561203,Not Found,Neutral,Not Found,Not Found
204,"The decor is dark, cool and soothing, while the food's presentation is spectacular, considering the low prices.",food,1,0.3525442481040954,1,0.4909111857414245,0,0.0,0,0.0,2,"food, place",place,0.4909111857414245,Positive,Positive,Not Found,Not Found
205,The Waitstaff were very nice and suggested swordfish for my husband he enjoyed his meal.,food,0,0.0,0,0.0,0,0.0,1,0.3577396869659424,1,service,service,0.3577396869659424,Not Found,Not Found,Not Found,Positive
206,"Great friendly service, Fast seating, Fast Delivery, Excellent sushi.",food,1,0.3923311829566955,1,0.4479053318500519,0,0.0,1,0.3941170573234558,3,"food, place, service",place,0.4479053318500519,Positive,Positive,Not Found,Positive
207,The desserts are more appealing then stuffy overpriced French restaurants.,food,1,0.4182239174842834,1,0.3465834259986877,0,0.0,0,0.0,2,"food, place",food,0.4182239174842834,Neutral,Neutral,Not Found,Not Found
208,"The Italian food has flavor (that can be sort of surprising on the UES), and the service turns from a nightmare to attentive,they sort of remind me of the NY Yankees of the late 90's, no matter how bad it look, you knew that there was a rally just around the corner...",food,0,0.0,1,0.32399582862854,0,0.0,0,0.0,1,place,place,0.32399582862854,Not Found,Positive,Not Found,Not Found
209,"I found the food to be outstanding, particulary the salmon dish I had.",food,1,0.419540673494339,0,0.0,0,0.0,0,0.0,1,food,food,0.419540673494339,Positive,Not Found,Not Found,Not Found
210,Mizu is home to creative and unique rolls not to found anywhere else.,food,1,0.0727002918720245,0,0.0,0,0.0,0,0.0,1,food,food,0.0727002918720245,Neutral,Not Found,Not Found,Not Found
211,Baluchi's has solid food and a nice decor at reasonable prices.,food,1,0.3456704020500183,1,0.3461711406707763,0,0.0,0,0.0,2,"food, place",place,0.3461711406707763,Positive,Positive,Not Found,Not Found
212,"Moules were excellent, lobster ravioli was VERY salty!",food,1,0.2489735186100006,0,0.0,0,0.0,0,0.0,1,food,food,0.2489735186100006,Neutral,Not Found,Not Found,Not Found
213,"The seafood is amazing, there's a good wine list, and the ever-changing menu always offers some great surprises.",food,1,0.4436884224414825,1,0.3809758424758911,0,0.0,0,0.0,2,"food, place",food,0.4436884224414825,Positive,Neutral,Not Found,Not Found
214,i don't usually order wine with indian so i can't comment on their wine list or their wines.,food,1,0.3173389732837677,0,0.0,0,0.0,0,0.0,1,food,food,0.3173389732837677,Neutral,Not Found,Not Found,Not Found
215,Pastrami or corned beef are juicy and piled high (ask for extra rye bread).,food,1,0.3480008840560913,0,0.0,0,0.0,0,0.0,1,food,food,0.3480008840560913,Neutral,Not Found,Not Found,Not Found
216,"Really though, where's the seasoning?",food,0,0.0,0,0.0,0,0.0,1,0.1923116743564605,1,service,service,0.1923116743564605,Not Found,Not Found,Not Found,Negative
217,"The food was just OK, at least for what food was available.",food,1,0.4516628384590149,0,0.0,0,0.0,0,0.0,1,food,food,0.4516628384590149,Neutral,Not Found,Not Found,Not Found
